id,year,type_of_violence,conflict_name,dyad_name,side_a,side_b,country,region,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,where_coordinates,latitude,longitude,preliminary
93237,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-04-28,2005-04-28,1,0,0,0,1,1,1,Baramulla district,34.192870,74.369200,
93238,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-04-29,2005-04-29,0,4,0,0,4,4,4,Poonch district,33.770000,74.100000,
86924,2005,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,2005-04-30,2005-04-30,0,0,2,0,2,2,2,Baramulla town,34.178710,74.389797,
93045,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-04-30,2005-04-30,0,2,0,0,2,2,2,Jammu and Kashmir state,33.916670,76.666670,
93046,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-04-30,2005-04-30,0,1,0,0,1,1,1,Chowkibal village,34.411536,73.954143,
93162,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-04-30,2005-04-30,1,0,0,0,1,1,1,Poonch district,33.770000,74.100000,
93047,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-05-02,2005-05-03,0,6,0,0,6,6,6,Poonch district,33.770000,74.100000,
84546,2005,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,2005-05-03,2005-05-03,0,0,1,0,1,1,1,Anantnag district,33.833330,75.166670,
93164,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-05-03,2005-05-03,3,0,1,0,4,4,4,Pattan town,34.127690,74.587356,
85596,2005,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,2005-05-04,2005-05-04,0,0,1,0,1,1,1,Pampore town,33.989289,74.930210,
85678,2005,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,2005-05-04,2005-05-04,0,0,3,0,3,3,3,Mataa village,33.133830,74.697219,
86131,2005,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,2005-05-04,2005-05-04,0,0,1,0,1,1,1,Chij Hama village,34.272212,74.405582,
93192,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-05-04,2005-05-04,0,10,0,0,10,14,10,Bandipore town,34.421456,74.667213,
93240,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-05-04,2005-05-04,0,0,0,0,0,6,0,Khai Yar village,33.813138,75.299758,
85679,2005,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,2005-05-05,2005-05-05,0,0,1,0,1,1,1,Dalwach Khored village,33.983612,74.496665,
90270,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-05-05,2005-05-05,0,1,0,0,1,1,1,Banger Gund village,34.437385,74.124496,
90448,2005,1,India: Government,Government of India - CPI-Maoist,Government of India,CPI-Maoist,India,Asia,2005-05-05,2005-05-05,0,0,0,0,0,2,0,Kanker district,20.163103,81.073585,
93179,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-05-05,2005-05-05,1,1,0,0,2,2,2,Kalakote village,33.187491,74.395393,
93239,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-05-05,2005-05-05,0,2,0,0,2,2,2,Nori Poshwari village,33.780161,74.932483,
93241,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-05-05,2005-05-05,0,1,0,0,1,1,1,Surankote village,33.590951,74.307262,
96320,2005,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,2005-05-05,2005-05-05,0,0,3,0,3,3,3,Mataa village,33.133830,74.697219,
84356,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-05-07,2005-05-07,0,1,0,0,1,1,1,Bata Bagh village,34.012848,74.702854,
86250,2005,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,2005-05-07,2005-05-07,0,0,1,0,1,1,1,Baramulla district,34.192870,74.369200,
86251,2005,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,2005-05-07,2005-05-07,0,0,1,0,1,1,1,Tangmarg town,34.058870,74.422820,
93242,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-05-07,2005-05-07,1,1,0,0,2,2,2,Pazi Pora village,34.429631,74.192546,
93243,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-05-07,2005-05-07,1,0,0,0,1,1,1,Sangrama village,34.217435,74.478927,
93244,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-05-07,2005-05-07,0,1,1,0,2,2,2,Kupwara district,34.372601,74.167293,
93165,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-05-09,2005-05-09,0,2,0,0,2,2,2,Lodna village,33.246408,75.524616,
93166,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-05-09,2005-05-09,0,1,0,0,1,1,1,Gando village,33.070228,75.895420,
95255,2005,1,India: Assam,Government of India - ULFA,Government of India,ULFA,India,Asia,2005-05-09,2005-05-09,0,2,0,0,2,2,2,Nalbari district,26.416667,91.433333,
95269,2005,1,India: Assam,Government of India - ULFA,Government of India,ULFA,India,Asia,2005-05-09,2005-05-09,0,3,0,0,3,3,3,Assam state,26.000000,93.000000,
108080,2005,3,NLFT - Civilians,NLFT - Civilians,NLFT,Civilians,India,Asia,2005-05-10,2005-05-10,0,0,2,0,2,3,2,Purba Raima village,23.494625,91.891681,
93159,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-05-10,2005-05-10,0,1,0,0,1,1,1,"Gawari village, Baderwah sub-district",33.021319,75.854110,
93938,2005,1,India: Manipur,Government of India - KCP,Government of India,KCP,India,Asia,2005-05-10,2005-05-10,0,2,0,0,2,2,2,Imphal West district,24.966667,93.550000,
96321,2005,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,2005-05-10,2005-05-10,0,0,4,0,4,4,4,Doda district,33.100810,75.649700,
96829,2005,3,NLFT - Civilians,NLFT - Civilians,NLFT,Civilians,India,Asia,2005-05-10,2005-05-10,0,0,3,0,3,2,3,Dhalai district,23.917222,91.847222,
86260,2005,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,2005-05-11,2005-05-11,0,0,1,0,1,1,1,Chowgam village,33.612177,75.126625,
86795,2005,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,2005-05-11,2005-05-11,0,0,1,0,1,1,1,Srinagar town,34.080399,74.823383,
86927,2005,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,2005-05-11,2005-05-11,0,0,1,0,1,1,1,Gando village,33.070228,75.895420,
93121,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-05-11,2005-05-11,0,3,0,0,3,3,3,Tangdhar village,34.357933,73.739723,
93191,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-05-11,2005-05-11,0,0,0,2,2,2,2,Srinagar town,34.080399,74.823383,
84754,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-05-12,2005-05-12,0,0,0,0,0,1,0,Srinagar district,34.204662,74.810474,
93048,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-05-12,2005-05-12,0,2,0,0,2,2,2,Jammu and Kashmir state,33.916670,76.666670,
93049,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-05-12,2005-05-12,0,2,0,0,2,2,2,Pohru Pet village,34.392080,74.345390,
93245,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-05-12,2005-05-12,0,0,2,0,2,2,2,Srinagar town,34.080399,74.823383,
95418,2005,1,India: Manipur,Government of India - UNLF,Government of India,UNLF,India,Asia,2005-05-12,2005-05-12,0,1,0,0,1,1,1,Imphal East district,24.806409,93.959241,
84753,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-05-13,2005-05-13,0,2,0,0,2,2,2,Sopore town,34.274824,74.475391,
84952,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-05-13,2005-05-13,0,1,0,0,1,7,1,Jammu and Kashmir state,33.916670,76.666670,
85772,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-05-13,2005-05-14,0,2,0,0,2,2,2,Anantnag district,33.833330,75.166670,
86070,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-05-13,2005-05-14,0,1,0,0,1,1,1,Pulwama district,33.836438,74.934837,
87974,2005,1,India: Bodoland,Government of India - NDFB,Government of India,NDFB,India,Asia,2005-05-13,2005-05-13,0,2,0,0,2,2,2,West Garo Hills district,25.500000,91.333333,
90036,2005,3,Government of India - Civilians,Government of India - Civilians,Government of India,Civilians,India,Asia,2005-05-13,2005-05-13,0,0,0,0,0,1,0,Srinagar town,34.080399,74.823383,
93246,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-05-13,2005-05-13,0,2,0,0,2,2,2,Trigam village,33.292144,75.746170,
85106,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-05-14,2005-05-16,0,2,0,0,2,2,2,Doda district,33.100810,75.649700,
93247,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-05-14,2005-05-14,0,1,0,0,1,1,1,Moshnar town,34.340000,74.310000,
96356,2005,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,2005-05-14,2005-05-14,0,0,1,0,1,1,1,Srinagar town,34.080399,74.823383,
85535,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-05-15,2005-05-17,1,1,0,0,2,2,2,Doda district,33.100810,75.649700,
87559,2005,1,India: Tripura,Government of India - NLFT,Government of India,NLFT,India,Asia,2005-05-15,2005-05-15,0,1,0,0,1,1,1,Dhalai district,23.917222,91.847222,
93248,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-05-15,2005-05-16,2,0,0,0,2,2,2,Doda district,33.100810,75.649700,
96323,2005,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,2005-05-15,2005-05-15,0,0,4,0,4,4,4,Rajouri district,33.250000,74.250000,
96830,2005,3,NLFT - Civilians,NLFT - Civilians,NLFT,Civilians,India,Asia,2005-05-15,2005-05-15,0,0,1,0,1,1,1,Agartala town,23.842035,91.276126,
86928,2005,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,2005-05-16,2005-05-16,0,0,2,0,2,2,2,Baramulla district,34.192870,74.369200,
93122,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-05-16,2005-05-16,0,3,0,0,3,3,3,Rajouri district,33.250000,74.250000,
86405,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-05-17,2005-05-17,1,0,0,0,1,1,1,Basant Garh village,32.802765,75.560710,
87582,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-05-17,2005-05-28,1,0,0,0,1,1,1,Awantipora town,33.924686,75.026443,
96284,2005,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,2005-05-17,2005-05-17,0,0,2,0,2,2,2,Srinagar town,34.080399,74.823383,
96324,2005,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,2005-05-17,2005-05-17,0,0,4,0,4,4,4,Srinagar town,34.080399,74.823383,
88941,2005,1,India: Assam,Government of India - ULFA,Government of India,ULFA,India,Asia,2005-05-20,2005-05-20,1,0,0,0,1,1,1,Sibsagar district,26.916360,94.655460,
93051,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-05-20,2005-05-20,4,0,0,0,4,4,4,Kalakote village,33.187491,74.395393,
86406,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-05-21,2005-05-21,0,0,0,0,0,1,0,Jammu and Kashmir state,33.916670,76.666670,
93050,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-05-21,2005-05-21,0,3,0,0,3,3,3,Kashmir valley,34.166670,74.750000,
86402,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-05-22,2005-05-22,0,1,0,0,1,1,1,Baramulla district,34.192870,74.369200,
86929,2005,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,2005-05-22,2005-05-22,0,0,2,0,2,2,2,Doda district,33.100810,75.649700,
87457,2005,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,2005-05-22,2005-05-22,0,0,2,0,2,2,2,Noorpora village,33.904676,75.039216,
90451,2005,1,India: Government,Government of India - CPI-Maoist,Government of India,CPI-Maoist,India,Asia,2005-05-22,2005-05-22,5,0,0,0,5,5,5,Bastar district,19.461476,81.708160,
93249,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-05-22,2005-05-23,0,4,0,0,4,4,4,Anantnag district,33.833330,75.166670,
90442,2005,1,India: Government,Government of India - CPI-Maoist,Government of India,CPI-Maoist,India,Asia,2005-05-23,2005-05-23,1,0,0,0,1,1,1,Mainpat village,22.837217,83.314801,
86734,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-05-24,2005-05-24,1,0,0,0,1,1,1,Poonch district,33.770000,74.100000,
87315,2005,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,2005-05-24,2005-05-24,0,0,1,0,1,1,1,Baramulla district,34.192870,74.369200,
93322,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-05-24,2005-05-24,1,0,0,0,1,1,1,Doda district,33.100810,75.649700,
86997,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-05-26,2005-05-26,1,2,0,0,3,3,3,Kupwara district,34.372601,74.167293,
93250,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-05-26,2005-05-26,2,0,0,0,2,2,2,Doda district,33.100810,75.649700,
97313,2005,3,ULFA - Civilians,ULFA - Civilians,ULFA,Civilians,India,Asia,2005-05-26,2005-05-26,0,0,1,0,1,1,1,Dhekorgorha village,26.758530,94.169712,
87254,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-05-27,2005-05-27,0,0,1,0,1,1,1,Jammu and Kashmir state,33.916670,76.666670,
90043,2005,3,Government of India - Civilians,Government of India - Civilians,Government of India,Civilians,India,Asia,2005-05-27,2005-05-27,0,0,0,0,0,1,0,Kupwara district,34.372601,74.167293,
93251,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-05-27,2005-05-27,0,1,0,0,1,1,1,Badgam town,34.012010,74.741374,
93252,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-05-27,2005-05-27,0,0,0,0,0,2,0,Kupwara district,34.372601,74.167293,
93253,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-05-27,2005-05-27,0,5,0,0,5,5,5,Doda district,33.100810,75.649700,
93254,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-05-27,2005-05-27,0,3,0,0,3,3,3,Doda district,33.100810,75.649700,
87581,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-05-28,2005-05-28,2,1,0,0,3,3,3,Kanthpora village,34.535810,74.341410,
87837,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-05-29,2005-05-29,0,2,0,0,2,2,2,Dharan village,33.144088,74.749603,
88018,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-05-29,2005-05-29,0,1,0,0,1,1,1,Aishmuqam village,33.863910,75.283790,
87458,2005,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,2005-05-30,2005-05-30,0,0,1,0,1,1,1,Pulwama district,33.836438,74.934837,
90452,2005,1,India: Government,Government of India - CPI-Maoist,Government of India,CPI-Maoist,India,Asia,2005-05-30,2005-05-30,7,0,0,0,7,7,7,Salekasa village,21.304150,80.507873,
93255,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-05-30,2005-05-30,0,1,0,0,1,1,1,Baramulla district,34.192870,74.369200,
93960,2005,1,India: Manipur,Government of India - KCP,Government of India,KCP,India,Asia,2005-05-30,2005-05-30,0,4,0,0,4,4,4,Manipur state,25.000000,94.000000,
87495,2005,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,2005-05-31,2005-05-31,0,0,1,0,1,1,1,Danger Pora village,34.312133,74.486019,
87991,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-05-31,2005-05-31,0,2,0,0,2,2,2,Limber village,34.157602,74.194507,
88597,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-05-31,2005-05-31,0,2,0,0,2,2,2,Limber village,34.157602,74.194507,
88925,2005,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,2005-05-31,2005-05-31,0,0,0,0,0,1,0,Rajouri district,33.250000,74.250000,
89227,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-05-31,2005-05-31,0,1,0,0,1,1,1,Aishmuqam village,33.863910,75.283790,
89751,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-05-31,2005-05-31,0,1,0,0,1,1,1,Chakil Pora village,33.785513,75.367042,
89752,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-05-31,2005-05-31,2,3,0,0,5,5,5,Nildorah village,33.727209,74.933101,
90272,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-05-31,2005-05-31,1,2,0,0,3,3,3,Kupwara district,34.372601,74.167293,
93256,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-05-31,2005-05-31,1,5,0,0,6,6,6,Hari Budha village,33.708016,74.280170,
90044,2005,3,Government of India - Civilians,Government of India - Civilians,Government of India,Civilians,India,Asia,2005-06-01,2005-06-01,0,0,0,0,0,1,0,Malik Gund village,33.835970,75.264511,
90453,2005,1,India: Government,Government of India - CPI-Maoist,Government of India,CPI-Maoist,India,Asia,2005-06-01,2005-06-01,0,0,0,0,0,2,0,Sambalpur district,21.464490,84.170661,
90456,2005,1,India: Government,Government of India - CPI-Maoist,Government of India,CPI-Maoist,India,Asia,2005-06-01,2005-06-01,6,0,0,0,6,6,6,Dantewada district,18.697046,80.915580,
93202,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-06-01,2005-06-02,1,0,0,0,1,1,1,Srinagar town,34.080399,74.823383,
93325,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-06-01,2005-06-01,0,0,0,0,0,1,0,Aishmuqam village,33.863910,75.283790,
96325,2005,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,2005-06-01,2005-06-01,0,0,3,0,3,3,3,Srinagar town,34.080399,74.823383,
96326,2005,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,2005-06-01,2005-06-01,0,0,1,0,1,1,1,Anantnag district,33.833330,75.166670,
93120,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-06-02,2005-06-02,0,1,0,0,1,1,1,Ajas village,34.315913,74.700584,
93163,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-06-02,2005-06-02,0,2,0,0,2,2,2,Tangdhar village,34.357933,73.739723,
93203,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-06-02,2005-06-02,0,3,0,0,3,3,3,Gool village,33.275584,75.021236,
93257,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-06-03,2005-06-03,1,0,0,0,1,1,1,Srinagar town,34.080399,74.823383,
84357,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-06-04,2005-06-04,0,2,0,0,2,2,2,Zachaldara village,34.406140,74.199190,
84677,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-06-04,2005-06-04,0,2,0,0,2,2,2,Kupwara district,34.372601,74.167293,
84678,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-06-04,2005-06-04,0,1,0,0,1,1,1,Baramulla district,34.192870,74.369200,
84679,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-06-04,2005-06-04,0,1,0,0,1,1,1,Srinagar town,34.080399,74.823383,
93258,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-06-04,2005-06-04,0,0,1,0,1,1,1,Shopian town,33.706088,74.844238,
88945,2005,1,India: Assam,Government of India - ULFA,Government of India,ULFA,India,Asia,2005-06-05,2005-06-05,0,2,0,0,2,2,2,Tinsukia district,27.500000,95.366667,
93259,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-06-05,2005-06-05,0,5,0,0,5,5,5,Jammu and Kashmir state,33.916670,76.666670,
93260,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-06-05,2005-06-05,0,0,0,0,0,5,0,Rajouri district,33.250000,74.250000,
93262,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-06-05,2005-06-05,0,4,0,0,4,4,4,Awatkul village,34.449330,74.294810,
84953,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-06-06,2005-06-06,0,3,0,0,3,3,3,Naka Majiari village,33.568403,74.271717,
85090,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-06-06,2005-06-06,0,1,0,0,1,1,1,Panara village,33.051876,74.744743,
93261,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-06-06,2005-06-06,0,4,0,0,4,4,4,Garoora village,34.360349,74.768798,
93263,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-06-06,2005-06-06,0,0,1,0,1,1,1,Nara Warah village,33.993985,74.613815,
96330,2005,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,2005-06-06,2005-06-06,0,0,3,0,3,3,3,Udhampur district,33.000000,75.166670,
93264,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-06-08,2005-06-08,0,1,2,0,3,3,3,Kalakote village,33.187491,74.395393,
93265,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-06-08,2005-06-08,0,0,1,0,1,1,1,Baramulla district,34.192870,74.369200,
93266,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-06-09,2005-06-09,0,1,0,0,1,1,1,Baramulla district,34.192870,74.369200,
93268,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-06-09,2005-06-09,1,6,0,0,7,7,7,Keran sector,34.666697,73.966538,
86071,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-06-10,2005-06-11,0,0,0,0,0,1,0,Jammu and Kashmir state,33.916670,76.666670,
93267,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-06-10,2005-06-10,0,2,0,0,2,2,2,Wularma village,33.900805,75.232318,
96327,2005,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,2005-06-10,2005-06-10,0,0,1,0,1,1,1,Jammu and Kashmir state,33.916670,76.666670,
85092,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-06-11,2005-06-11,0,1,0,0,1,1,1,Seer Jagir village,34.244824,74.468166,
85536,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-06-11,2005-06-11,1,1,0,0,2,2,2,Pungali village,32.854840,74.886610,
85796,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-06-11,2005-06-11,1,0,0,0,1,1,1,Thathri town,33.135266,75.517472,
93271,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-06-12,2005-06-12,1,1,0,0,2,2,2,Surankote village,33.590951,74.307262,
